Ano,"Código da IES","Nome da IES","Sigla da IES","Organização Acadêmica","Categoria Administrativa","Código do Curso","Código da Área","Área de Enquadramento","Modalidade de Ensino","Código do Município","Município do Curso","Sigla da UF","Concluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Contínua do Enade","Concluintes Participantes com nota no Enem","Percentual de Concluintes participantes com nota no Enem","Nota Bruta - IDD","Nota Padronizada - IDD","Nota Bruta - Organização Didático-Pedagógica","Nota Padronizada - Organização Didático-Pedagógica","Nota Bruta - Infraestrutura e Instalações Físicas","Nota Padronizada - Infraestrutura e Instalações Físicas","Nota Bruta - Oportunidades de Ampliação da Formação","Nota Padronizada - Oportunidades de Ampliação da Formação","Nr. de Docentes","Nota Bruta - Mestres","Nota Padronizada - Mestres","Nota Bruta - Doutores","Nota Padronizada - Doutores","Nota Bruta - Regime de Trabalho","Nota Padronizada - Regime de Trabalho","CPC Contínuo","CPC Faixa",Obs
2015,797,"Faculdade AVEC de Vilhena",AVEC,Faculdade,Privada,17551,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",1100304,VILHENA,RO,20,18,"45,62222222222223","34,294444444444444","1,6340131759643555",10,"0,5555555820465088","-3,0834176540374756","1,1331402240828063","5,018128871917725","2,8719626399063185","4,583810329437256","2,651291804730686","3,4596638679504395","1,639467070508938",11,1,5,"0,45454545454545453","2,740641711229947",1,5,"2,2734464352985766",3,
2015,798,"FACULDADES INTEGRADAS DE ARACRUZ",FAACZ,Faculdade,Privada,16973,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3200607,ARACRUZ,ES,25,25,"57,228","33,652","2,0668585300445557",20,"0,800000011920929","-0,3596856892108917","2,336657280158626",6,5,6,5,6,5,20,"0,85","4,203124999999999","0,25","1,5073529411764708","0,6","2,9230769230769234","2,7417698394716696",3,
2015,802,"CENTRO UNIVERSITÁRIO CARIOCA",UNICARIOCA,"Centro Universitário",Privada,75465,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3304557,"RIO DE JANEIRO",RJ,13,12,"47,29166666666668","41,30833333333334","2,4773030281066895",1,"0,0833333358168602",,"2,4773030281066895",6,5,6,5,6,5,36,"0,9166666666666666","4,557291666666666","0,6666666666666666","4,019607843137255","0,7777777777777778","3,846153846153846","3,3457162553908057",4,
2015,802,"CENTRO UNIVERSITÁRIO CARIOCA",UNICARIOCA,"Centro Universitário",Privada,75475,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3304557,"RIO DE JANEIRO",RJ,17,15,"53,75333333333334","39,32000000000001","2,5390772819519043",4,"0,2666666805744171","0,35781586170196533","2,6536948467899135",6,5,6,5,6,5,36,"0,9166666666666666","4,557291666666666","0,6666666666666666","4,019607843137255","0,7777777777777778","3,846153846153846","3,419808242698977",4,
2015,802,"CENTRO UNIVERSITÁRIO CARIOCA",UNICARIOCA,"Centro Universitário",Privada,118146,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3304557,"RIO DE JANEIRO",RJ,30,23,"43,86086956521739","32,065217391304344","1,3126006126403809",14,"0,6086956262588501","-1,192751407623291","1,968556154978633",6,5,6,5,6,5,36,"0,9166666666666666","4,557291666666666","0,6666666666666666","4,019607843137255","0,7777777777777778","3,846153846153846","2,9347143667027242",3,
2015,802,"CENTRO UNIVERSITÁRIO CARIOCA",UNICARIOCA,"Centro Universitário",Privada,118152,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3304557,"RIO DE JANEIRO",RJ,9,9,"52,17777777777778","41,54444444444445","2,715210437774658",4,"0,4444444477558136","-4,1552348136901855","0,6595436113122448",6,5,6,5,6,5,36,"0,9166666666666666","4,557291666666666","0,6666666666666666","4,019607843137255","0,7777777777777778","3,846153846153846","2,757081941446344",3,
2015,823,"UNIVERSIDADE DO CEUMA - UNICEUMA",UNICEUMA,Universidade,Privada,17085,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",2111300,"SAO LUIS",MA,83,79,"47,479746835443045","34,215189873417735","1,7058812379837036",30,"0,37974682450294495","-0,5979489684104919","2,2313774934335284","5,577409267425537","4,084107026647942","5,591786861419678","4,322990723679528","5,18415641784668","3,920745491688857",39,"0,7948717948717948","3,9102564102564097","0,46153846153846156","2,7828054298642533",1,5,"2,828324616022138",3,
2015,823,"UNIVERSIDADE DO CEUMA - UNICEUMA",UNICEUMA,Universidade,Privada,67011,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",2111300,"SAO LUIS",MA,81,75,"48,44266666666667","34,785333333333334","1,810314655303955",50,"0,6666666865348816","-0,24652960896492004","2,3866567934489806","5,761556148529053","4,4832138254173355","5,783193588256836","4,64043305311939","5,590225696563721","4,45792211393464",37,"0,8378378378378378","4,138513513513513","0,4864864864864865","2,9332273449920514",1,5,"3,002476166440891",4,
2015,823,"UNIVERSIDADE DO CEUMA - UNICEUMA",UNICEUMA,Universidade,Privada,98342,22,"CIÊNCIAS CONTÁBEIS","Educação a Distância",2111300,"SAO LUIS",MA,6,5,"48,52","30,220000000000006","1,31191086769104",3,"0,6000000238418579","-4,16409158706665","0,655630128650212","5,514492511749268","3,9477457437609593","5,5","4,170764960340369","5,11904764175415","3,834615084260737",15,"0,9333333333333333","4,645833333333333","0,3333333333333333","2,0098039215686274",1,5,"2,117245362706685",3,
2015,824,"FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA",FAFICH,Faculdade,Estadual,43759,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5209101,GOIATUBA,GO,49,12,"47,10833333333333","31,74166666666667","1,4179139137268066",7,"0,5833333134651184","-2,692125082015991","1,306038031365255","5,182933330535889","3,2291480535709916","4,684035301208496","2,8175119216139057","4,266071319580078","2,706238810515627",23,"0,782608695652174","3,8451086956521734","0,391304347826087","2,3593350383631715",1,5,"2,2086971720129998",3,
2015,826,"CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE",UNIDESC,"Centro Universitário",Privada,56596,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5212501,LUZIANIA,GO,39,37,"49,821621621621624","34,29999999999999","1,8167921304702759",21,"0,5675675868988037","0,5233792066574097","2,7268512043493214","5,40723991394043","3,7152941229967484","5,226495742797852","3,7171663332041662","4,47765588760376","2,9861375606239653",21,"0,8571428571428571","4,241071428571427","0,38095238095238093","2,296918767507003","0,7142857142857143","3,5164835164835164","2,7832695985220526",3,
2015,828,"FACULDADE DE SÃO LOURENÇO",FASAMA,Faculdade,Privada,5000034,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3163706,"SAO LOURENCO",MG,16,16,"64,94375000000001","43,525000000000006","3,486668825149536",12,"0,75","1,515764594078064","3,165349836147407","5,813311576843262","4,595384844495369","5,778409004211426","4,632497963638089","5,473214149475098","4,303131119089104",21,"0,6666666666666666","3,229166666666666","0,19047619047619047","1,1484593837535015","0,6666666666666666","3,269230769230769","3,148711962433117",4,
2015,829,"UNIVERSIDADE DO TOCANTINS",UNITINS,Universidade,Estadual,1313165,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",1707009,DIANOPOLIS,TO,24,23,"50,92173913043477","29,65217391304347","1,3536897897720337",5,"0,21739129722118378","3,82589054107666","4,186109593274659","5,3201494216918945","3,526540409894084","4,5218119621276855","2,5484693675811183","4,249007701873779","2,6836658728343448",15,"0,13333333333333333","0,39583333333333315",0,0,1,5,,"Curso não reconhecido até 31/12/2015",
2015,829,"UNIVERSIDADE DO TOCANTINS",UNITINS,Universidade,Estadual,1313169,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",1702554,AUGUSTINOPOLIS,TO,33,31,"37,04838709677419","24,16129032258064","0,14838701486587524",12,"0,3870967626571655","-6,913754463195801",0,"5,678105354309082","4,302348533883164","5,038843154907227","3,4059501308807363","5,141269683837891","3,864011943692364",25,"0,2","0,7499999999999997",0,0,1,5,,"Curso não reconhecido até 31/12/2015",
2015,833,"FACULDADES INTEGRADAS DE ARIQUEMES",FIAR,Faculdade,Privada,21267,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",1100023,ARIQUEMES,RO,61,55,"42,040000000000006","23,805454545454538","0,3258127272129059",37,"0,6727272868156433","-1,9045045375823975","1,6540586043080503","3,8711163997650146","0,3860097246782751","2,5227417945861816",0,"2,4956042766571045","0,3641421394262585",0,0,0,0,0,0,0,"0,6821373397869258",1,
2015,839,"FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS",FAVI,Faculdade,Privada,17242,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3205309,VITORIA,ES,22,22,"47,53181818181818","39,32272727272727","2,2694902420043945",10,"0,4545454680919647","1,1056216955184937","2,9841227623313364","5,444441795349121","3,795922823891634","5,481818199157715","4,140610987655297","5,074675559997559","3,7759166151834216",7,"0,7142857142857143","3,4821428571428568",0,0,1,5,"2,720624406056784",3,
2015,861,"CENTRO DE ENSINO SUPERIOR DO AMAPÁ",CEAP,Faculdade,Privada,17304,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",1600303,MACAPA,AP,52,36,"54,24166666666666","36,486111111111114","2,2487990856170654",18,"0,5","0,22747112810611725","2,596100299280079","5,464535236358643","3,8394719129096764","5,2243571281433105","3,713619504788416","5,120508670806885","3,8365478348840543",17,"0,5882352941176471","2,8125","0,11764705882352941","0,7093425605536332","0,7058823529411765","3,4728506787330318","2,505752671439211",3,
2015,862,"FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE",FESCG,Faculdade,Privada,18196,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5002704,"CAMPO GRANDE",MS,6,6,"40,9","37,516666666666666","1,7833073139190674",4,"0,6666666865348816","-1,4155573844909668","1,8701063820866244","4,443478584289551","1,6265066466643383","4,117255687713623","1,8775248910645232","3,738095283508301","2,0077954695669367",16,"0,8125","4,00390625","0,5","3,0147058823529416","0,8125","4,0264423076923075","2,3317398504862212",3,
2015,878,"CENTRO UNIVERSITÁRIO DO LESTE DE MINAS GERAIS",UNILESTEMG,"Centro Universitário",Privada,17388,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3119401,"CORONEL FABRICIANO",MG,77,74,"54,00540540540542","40,88648648648649","2,7221786975860596",51,"0,6891891956329346","0,33107560873031616","2,6418793117259813","5,017473220825195","2,8705416285534198","5,277803897857666","3,8022593731959415","4,673778533935547","3,2455822076932304",22,"0,7272727272727273","3,5511363636363633","0,22727272727272727","1,370320855614973","0,6363636363636364","3,111888111888112","2,660911608621521",3,
2015,882,"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI",IMESB,Faculdade,Estadual,39861,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3506102,BEBEDOURO,SP,24,24,"51,87083333333333","34,079166666666666","1,8814151287078857",9,"0,375","-2,687260150909424","1,3081876656314009","5,205831527709961","3,2787759707910342","4,835858345031738","3,06930589714593","5,05555534362793","3,7506230660666393",19,"0,631578947368421","3,0427631578947363","0,10526315789473684","0,6346749226006193","0,5263157894736842","2,540485829959514","1,8412326905100194",2,
2015,886,"FACULDADE DE HORTOLÂNDIA",FACH,Faculdade,Privada,17423,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3519071,HORTOLANDIA,SP,106,99,"46,698989898989915","30,06060606060608","1,2153977155685425",33,"0,3333333432674408","-0,8728821277618408","2,109894634314817","4,815444469451904","2,4326789412421626","3,8406264781951904","1,4187436240124631","3,6480038166046143","1,888616224987312",13,"0,46153846153846156","2,1394230769230766","0,23076923076923078","1,3914027149321266","0,5384615384615384","2,603550295857988","1,8465795827407612",2,
2015,891,"FACULDADE  PITÁGORAS",,Faculdade,Privada,65913,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3106200,"BELO HORIZONTE",MG,103,68,"50,386764705882335","37,21764705882353","2,161975383758545",41,"0,6029411554336548","-0,1995995044708252","2,407393481908581","5,097287654876709","3,0435257327587144","4,968319416046143","3,2889886200979035","4,458991050720215","2,9614464190937593",11,"0,6363636363636364","3,0681818181818175","0,2727272727272727","1,6443850267379678","0,7272727272727273","3,5839160839160837","2,487297913526893",3,
2015,898,"FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA",FACEAS,Faculdade,Privada,17460,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3550308,"SAO PAULO",SP,16,14,"47,057142857142864","34,78571428571429","1,7502530813217163",2,"0,1428571492433548",,"1,7502530813217163","4,352710723876953","1,4297828684318143","3,591491937637329","1,005561442772299","2,876373529434204","0,8678501315897873",8,1,5,"0,375","2,261029411764706","0,875","4,350961538461538","2,1823237624370107",3,
2015,900,"FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA",FATEC,Faculdade,Privada,46928,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",1100205,"PORTO VELHO",RO,43,38,"42,97894736842106","28,484210526315785","0,8807681798934937",20,"0,5263158082962036","-1,6410539150238037","1,7704677524098342","4,612313270568848","1,9924268879324305","4,169312953948975","1,9638603095270104","3,30863094329834","1,439670236409969",11,"0,36363636363636365","1,6193181818181814",0,0,"0,2727272727272727","1,223776223776224","1,292666217723253",2,
2015,906,"FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SUMARÉ",FECGS,Faculdade,Privada,17499,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3552403,SUMARE,SP,45,42,"55,49047619047619","37,249999999999986","2,386928081512451",15,"0,3571428656578064","1,1102888584136963","2,9861850100930094","5,119321823120117","3,091281015381337","4,273396968841553","2,1364805339617714","3,867331027984619","2,1787574810506545",18,"0,3888888888888889","1,753472222222222","0,1111111111111111","0,6699346405228758","0,6666666666666666","3,269230769230769","2,392882330150404",3,
2015,910,"FACULDADE SANTA LÚCIA",FCACSL,Faculdade,Privada,17508,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3530805,MOGI-MIRIM,SP,37,37,"52,140540540540535","36,25945945945945","2,1327426433563232",22,"0,5945945978164673","-0,6889380812644958","2,1911727483811","5,484915256500244","3,8836421130717853","5,149672508239746","3,5897572972930227","4,658880233764648","3,225873702316286",23,"0,9130434782608695","4,538043478260868","0,2608695652173913","1,5728900255754477","0,5217391304347826","2,516722408026756","2,5099078018154803",3,
2015,913,"FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR",FIPAR,Faculdade,Privada,17516,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5006309,PARANAIBA,MS,32,31,"47,70645161290322","33,8548387096774","1,676110863685608",18,"0,5806451439857483","0,5750192999839783","2,74966906377839","5,0788044929504395","3,0034666476233918","4,76444149017334","2,9508631802041894","4,1617560386657715","2,5682433176598023",18,"0,8333333333333334","4,114583333333332","0,2222222222222222","1,3398692810457515","0,8333333333333334","4,134615384615384","2,554285881586033",3,
2015,916,"FACULDADE DE CIÊNCIAS, SAÚDE, EXATAS E JURÍDICAS DE TERESINA","FACULDADE CEUT",Faculdade,Privada,17523,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",2211001,TERESINA,PI,61,36,"52,57500000000001","41,85555555555555","2,766634941101074",25,"0,6944444179534912","0,8410031199455261","2,867197538715645","5,239318370819092","3,3513529629946937","4,6158671379089355","2,7044570624194346","3,7289795875549316","1,995736594349581",17,"0,8235294117647058","4,062499999999999","0,17647058823529413","1,0640138408304498","0,47058823529411764","2,251131221719457","2,626438284728531",3,
2015,918,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CASCAVEL",FCSAC,Faculdade,Privada,17534,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",4104808,CASCAVEL,PR,139,132,"58,32045454545454","43,51742424242426","3,1985201835632324",101,"0,7651515007019043","0,5251582860946655","2,7276373141701487","5,270099639892578","3,4180660872591915","5,265239238739014","3,7814212619908103","4,851077556610107","3,4801256590685936",27,"0,5925925925925926","2,835648148148148","0,1111111111111111","0,6699346405228758","0,8148148148148148","4,038461538461538","2,7428546803670515",3,
2015,922,"FACULDADE REGES DE DRACENA",FCGD,Faculdade,Privada,17543,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3514403,DRACENA,SP,60,59,"59,59491525423727","46,48474576271185","3,579932928085327",34,"0,5762711763381958","2,1719889640808105","3,455311268516615","5,818119525909424","4,605805249929027","5,733333110809326","4,557740943132122","5,813492298126221","4,753274668716829",19,1,5,"0,3157894736842105","1,9040247678018576",1,5,"3,653103552387363",4,
2015,923,"FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE",FACCSR,Faculdade,Privada,17546,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3550605,"SAO ROQUE",SP,40,36,"46,58055555555556","38,777777777777764","2,1683313846588135",19,"0,5277777910232544","0,22175326943397522","2,593573787668429","5,836384296417236","4,645391009100983","5,706140518188477","4,512642841891325","5,729323387145996","4,641930192125757",11,1,5,"0,45454545454545453","2,740641711229947",1,5,"3,192598081880489",4,
2015,926,"CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE",,"Centro Universitário",Privada,17554,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5002704,"CAMPO GRANDE",MS,94,60,"48,87833333333334","32,71499999999999","1,6016712188720703",42,"0,699999988079071","0,4032953679561615","2,6737905691978705","5,871389389038086","4,721258546866556","5,851900100708008","4,754380748274035","5,765222549438477","4,689420095333051",23,"0,6086956521739131","2,921195652173913","0,2608695652173913","1,5728900255754477","0,7391304347826086","3,6454849498327757","2,6936444227925076",3,
2015,940,"Faculdades Magsul",FAMAG,Faculdade,Privada,17597,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5006606,"PONTA PORA",MS,9,8,"57,0875","41,7125","2,9466629028320313",5,"0,625","1,4223544597625732","3,1240753306854923","5,90338134765625","4,790595633185608","5,757575988769531","4,59794703086571","5,885714530944824","4,848815250361225",14,"0,5","2,34375","0,07142857142857142","0,43067226890756294","0,5714285714285714","2,7747252747252746","2,841657837538095",3,
2015,950,"UNIÃO DE ENSINO SUPERIOR DE NOVA MUTUM",UNINOVA,Faculdade,Estadual,113555,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5106224,"NOVA MUTUM",MT,17,0,,,,,,,,"5,025691509246826","2,8883533599477564","3,1742424964904785","0,31356572901756413","2,2571427822113037","0,04868872584424432",21,"0,38095238095238093","1,7113095238095233",0,0,1,5,,"Curso não reconhecido até 31/12/2015",
2015,952,"UNIVERSIDADE SANTA CECÍLIA",UNISANTA,Universidade,Privada,88870,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3548500,SANTOS,SP,20,20,"61,075","54,27499999999999","4,500335693359375",10,"0,5","4,195547103881836","4,349447243223896","5,9063239097595215","4,796973132137417","5,9083333015441895","4,847973523341057","5,477619171142578","4,30895838745014",26,1,5,"0,4230769230769231","2,550904977375566",1,5,"4,264905041170186",5,
2015,953,"UNIVERSIDADE METROPOLITANA DE SANTOS",UNIMES,Universidade,Privada,96657,22,"CIÊNCIAS CONTÁBEIS","Educação a Distância",3548500,SANTOS,SP,223,165,"48,52060606060605","31,407272727272755","1,4424258470535278",54,"0,3272727131843567","-0,5468180775642395","2,2539703550001153","5,208766460418701","3,285136934338011","5,0145368576049805","3,3656388640659225","3,4376306533813477","1,610320005217922",17,"0,7647058823529411","3,7499999999999996","0,17647058823529413","1,0640138408304498","0,5882352941176471","2,861990950226244","2,1878014044613767",3,
2015,973,"FACULDADE DE LUCÉLIA",,Faculdade,Privada,8244,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3527405,LUCELIA,SP,18,18,"50,666666666666664","39,58888888888889","2,4347314834594727",8,"0,4444444477558136","-1,164541482925415","1,981021083966853","5,474198341369629","3,860415036594401","4,467351913452148","2,458149006334469","3,9537816047668457","2,2931203035074508",10,"0,4","1,8125","0,1","0,6029411764705883",1,5,"2,2514489381998715",3,
2015,997,"Centro Universitário de Bauru",,"Centro Universitário",Privada,4272,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3506003,BAURU,SP,35,34,"54,14705882352942","47,19999999999999","3,422217845916748",12,"0,3529411852359772","1,5613762140274048","3,1855039347419707","5,622134208679199","4,18104067017169","5,719047546386719","4,53404876197104","5,4861226081848145","4,320207324090362",25,"0,6","2,875","0,12","0,723529411764706","0,76","3,753846153846154","3,0533484911098947",4,
2015,1019,"FACULDADE DE CIÊNCIAS E TECNOLOGIA DE UNAÍ - FACTU",FACTU,Faculdade,Privada,17918,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3170404,UNAI,MG,9,9,"51,72222222222222","31,011111111111113","1,5377700328826904",6,"0,6666666865348816","-3,3404886722564697","1,0195499886834742","5,594202995300293","4,120504553075394","5,509259223937988","4,18612110619924","5,725925922393799","4,6374357899746",20,"0,6","2,875","0,1","0,6029411764705883","0,6","2,9230769230769234","1,8239732398570931",2,
2015,1021,"FACULDADE DE CIÊNCIAS DE TIMBAÚBA",FACET,Faculdade,Privada,17931,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",2615300,TIMBAUBA,PE,18,18,"56,144444444444446","47,81111111111111","3,576028823852539",13,"0,7222222089767456","2,9938156604766846","3,818446282909947","5,801932334899902","4,5707222881858565","5,893518447875977","4,823403531802833","5,295238018035889","4,067691941249932",16,"0,5","2,34375",0,0,1,5,"3,2881098605243184",4,
2015,1028,"UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL",UEMS,Universidade,Estadual,95708,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",5006606,"PONTA PORA",MS,5,5,"70,32000000000001","44,14","3,5899033546447754",5,1,"2,1066603660583496","3,4264449619251893","5,973913192749023","4,943461317022258","5,981818199157715","4,9698460273149285","5,876190662384033","4,836216416092444",18,"0,7777777777777778","3,819444444444444","0,16666666666666666","1,0049019607843137","0,3888888888888889","1,826923076923077","3,2316065763677098",4,
2015,1030,"FACULDADE DE ECONOMIA E FINANÇAS IBMEC","FACULDADES IBMEC",Faculdade,Privada,116614,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3304557,"RIO DE JANEIRO",RJ,58,52,"64,22115384615383","51,56730769230769","4,339222431182861",13,"0,25","0,2232208549976349","2,5942222597941464","5,075882911682129","2,997134621034875","5,213179111480713","3,695081098607365","4,660691738128662","3,2282700860036186",35,1,5,"0,5142857142857142","3,100840336134454","0,6","2,9230769230769234","3,325425000473535",4,
2015,1032,"CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO",UNISAL,"Centro Universitário",Privada,19353,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3501608,AMERICANA,SP,83,73,"55,55479452054794","42,77123287671233","2,9965360164642334",47,"0,6438356041908264","0,5614111423492432","2,7436561190295423","5,195476055145264","3,256332259117648","5,349065780639648","3,920445073585816","4,86904764175415","3,503897734783468",21,"0,9523809523809523","4,747023809523808","0,19047619047619047","1,1484593837535015","0,6666666666666666","3,269230769230769","2,8609194624055054",3,
2015,1036,"UNIVERSIDADE DO ESTADO DE MINAS GERAIS",UEMG,Universidade,Estadual,89240,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3100203,ABAETE,MG,30,30,"45,89666666666667","35,71333333333333","1,801863193511963",23,"0,7666666507720947","-0,38072264194488525","2,3273618238691762","5,9666666984558105","4,92775578281862","5,974494934082031","4,9577006113039825","5,967777729034424","4,957374143808505",12,"0,3333333333333333","1,4583333333333328","0,08333333333333333","0,5024509803921567","0,25","1,1057692307692313","2,184025684294929",3,
2015,1036,"UNIVERSIDADE DO ESTADO DE MINAS GERAIS",UEMG,Universidade,Estadual,89257,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3116605,CLAUDIO,MG,35,31,"48,52903225806451","33,29032258064516","1,6497502326965332",23,"0,7419354915618896","-1,0355284214019775","2,038027214527832","4,688249111175537","2,1570048057053763","4,770202159881592","2,960417078552166","4,428427219390869","2,9210144619453136",12,"0,75","3,6718749999999996",0,0,"0,3333333333333333","1,5384615384615385","1,8168563879128077",2,
2015,1036,"UNIVERSIDADE DO ESTADO DE MINAS GERAIS",UEMG,Universidade,Estadual,96502,22,"CIÊNCIAS CONTÁBEIS","Educação Presencial",3147907,PASSOS,MG,82,59,"48,033898305084755","33,17966101694915","1,6161091327667236",23,"0,38983049988746643","-0,7377755641937256","2,169593259488594","5,545845985412598","4,015699023387986","5,571048736572266","4,288597164118907","5,378681182861328","4,178076350462188",15,"0,6666666666666666","3,229166666666666",0,0,"0,9333333333333333","4,653846153846154","2,293864622634413",3,
