Ano Enade,"Código da área","Área de enquadramento","Código da IES","Nome da IES","Sigla da IES","Categoria administrativa","Organização acadêmica","Número de cursos da unidade","Código do município do curso","Município do curso","UF do curso","Número concluintes inscritos no Enade","Número concluintes participantes no Enade","Nota bruta de formação geral","Nota bruta de componente específico","Nota bruta geral","Nota padronizada de formação geral","Nota padronizada de componente específico","Nota de concluintes","Número de ingressantes inscritos no Enade","Número de ingressantes participantes no Enem","Nota dos ingressantes no Enem","Escolaridade dos pais (superior) dos ingressantes no Enem","Nota bruta do IDD","Nota padronizada do IDD","% de infraestrutura","Nota padronizada de infraestrutura","% organização didático pedagógica","Nota padronizada de organização didático pedagógica","% doutores","Nota padronizada de doutores","% de mestres","Nota padronizada de mestres","% de regime de trabalho (integral / parcial)","Nota padronizada de regime de trabalho (integral / parcial)","CPC (contínuo)","CPC (faixa)"
2012,1,ADMINISTRAÇÃO,1996,"INSTITUTO CUIABÁ DE ENSINO E CULTURA",ICEC,Privada,Faculdade,2,5103403,CUIABA,MT,53,47,"42,88298034667969","31,344680786132813","34,24680709838867","2,3730413913726807","2,0976502895355225","2,1664981842041016",181,96,"45,98020935058594","47,31182861328125","1,5892479419708252","2,70438814163208","96,875","4,661458492279053","92,70833587646484","4,270833492279053",0,0,"26,66666603088379","1,3333332538604736",20,1,"2,224757432937622",3
2012,1,ADMINISTRAÇÃO,2009,"FACULDADE DE TAQUARITINGA",FTGA,Privada,Faculdade,1,3553708,TAQUARITINGA,SP,44,33,"39,772727966308594","27,7939395904541","30,806060791015625","1,8474578857421875","1,5600547790527344","1,6319055557250977",9,3,"46,93833541870117","66,66666412353516","-0,23718595504760742","2,361438512802124","88,15789794921875","3,7171056270599365","89,47368621826172","3,947368621826172","23,076923370361328","1,615384578704834","69,23076629638672","3,461538314819336","53,846153259277344","2,692307710647583","2,4315662384033203",3
2012,1,ADMINISTRAÇÃO,2014,"FACULDADE SETELAGOANA DE CIÊNCIAS GERENCIAIS",FASCIG,Privada,Faculdade,1,3167202,"SETE LAGOAS",MG,61,52,"49,5","34,85769271850586","38,53076934814453","3,491213083267212","2,629533290863037","2,8449532985687256",0,0,.,.,.,.,"90,35087585449219","3,9546782970428467","71,92982482910156","2,1929824352264404","16,66666603088379","1,1666666269302368","83,33333587646484","4,1666669845581055","66,66666412353516","3,3333332538604736",.,SC
2012,1,ADMINISTRAÇÃO,2021,"FACULDADE JK - UNIDADE II - GAMA",,Privada,Faculdade,1,5300108,BRASILIA,DF,263,216,"39,05786895751953","25,94074058532715","29,233797073364258","1,7266581058502197","1,2794735431671143","1,3912696838378906",144,49,"47,271888732910156","52,173912048339844","-2,0119829177856445","2,0281848907470703","83,4051742553711","3,2022273540496826","73,06034851074219","2,306034803390503","15,789473533630371","1,105263113975525","38,157894134521484","1,9078946113586426","38,157894134521484","1,9078947305679321","1,8532119989395142",2
2012,1,ADMINISTRAÇÃO,2022,"FACULDADE DE ROLIM DE MOURA",FAROL,Privada,Faculdade,1,1100288,"ROLIM DE MOURA",RO,22,22,"41,318180084228516","33,904544830322266","35,77727127075195","2,108614921569824","2,4852232933044434","2,391071319580078",16,11,"48,47181701660156",60,"3,3631577491760254","3,037475109100342",100,5,"93,18181610107422","4,31818151473999",0,0,20,"0,9999999403953552","46,66666793823242","2,3333334922790527","2,490194082260132",3
2012,1,ADMINISTRAÇÃO,2023,"FACULDADE DE GUANAMBI",,Privada,Faculdade,1,2911709,GUANAMBI,BA,34,32,"36,3125","28,668750762939453","30,596874237060547","1,2627341747283936","1,6925045251846313","1,5850619077682495",34,23,"49,385108947753906","42,85714340209961","-2,5370826721191406","1,9295870065689087","95,3125","4,4921875","79,6875","2,96875","10,526315689086914","0,7368420958518982","73,68421173095703","3,6842105388641357",100,5,"2,3137803077697754",3
2012,1,ADMINISTRAÇÃO,2027,"FACULDADE DE CAMPINA GRANDE",FAC-CG,Privada,Faculdade,1,2504009,"CAMPINA GRANDE",PB,40,32,"40,953125","27,84687614440918","31,134374618530273","2,046926259994507","1,568069577217102","1,6877837181091309",0,0,.,.,.,.,"73,52941131591797","2,132352828979492","79,4117660522461","2,941176652908325","14,285714149475098",1,"71,42857360839844","3,5714285373687744",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,1,ADMINISTRAÇÃO,2036,"Faculdade Estácio do Pará - Estácio FAP",FAP,Privada,Faculdade,1,1501402,BELEM,PA,213,163,"41,67484664916992","26,7368106842041","30,488344192504883","2,1688859462738037","1,4000016450881958","1,5922226905822754",485,223,"50,56182861328125","67,28971862792969","-6,010506629943848","1,2773821353912354","90,28571319580078","3,9476189613342285","78,40908813476563","2,8409087657928467","15,151515007019043","1,0606061220169067","54,54545593261719","2,7272727489471436","63,6363639831543","3,1818182468414307","1,8769406080245972",2
2012,1,ADMINISTRAÇÃO,2042,"FACULDADE FIGUEIREDO COSTA - FIC",,Privada,Faculdade,1,2704302,MACEIO,AL,56,52,"40,528846740722656","27,64423179626465","30,875","1,9752299785614014","1,537388563156128","1,6468489170074463",49,37,"46,507164001464844","45,71428680419922","0,38460397720336914","2,478192090988159","97,16981506347656","4,69339656829834","95,37036895751953","4,537036895751953",8,"0,5600000619888306",52,"2,5999999046325684",72,"3,5999999046325684","2,4380195140838623",3
2012,1,ADMINISTRAÇÃO,2043,"FACULDADE VALE DO SALGADO",FVS,Privada,Faculdade,1,2305407,ICO,CE,25,22,"50,5","35,14545440673828","38,990909576416016","3,6601972579956055","2,6731016635894775","2,9198756217956543",67,41,"47,83048629760742",60,"4,827451705932617","3,3124256134033203","95,65217590332031","4,528985977172852","93,47826385498047","4,3478264808654785","32,5","2,2749998569488525",80,4,"82,5","4,125","3,3597099781036377",4
2012,1,ADMINISTRAÇÃO,2045,"FACULDADE AMADEUS",FAMA,Privada,Faculdade,1,2800308,ARACAJU,SE,65,56,"42,51785659790039","28,362499237060547","31,91428565979004","2,3113412857055664","1,6461368799209595","1,8124380111694336",78,29,"47,67301559448242",50,"-0,30990147590637207","2,3477847576141357","94,64286041259766","4,419643402099609","85,96491241455078","3,5964913368225098","7,692307472229004","0,5384615659713745","57,69230651855469","2,884615182876587","38,46154022216797","1,9230769872665405","2,2267684936523438",3
2012,1,ADMINISTRAÇÃO,2056,"FACULDADE DA ALTA PAULISTA",FAP,Privada,Faculdade,1,3555000,TUPA,SP,0,0,.,.,.,.,.,.,57,29,"50,181724548339844","31,034482955932617",.,.,.,0,.,0,"9,090909004211426","0,636363685131073","27,272727966308594","1,3636363744735718","36,3636360168457","1,8181817531585693",.,SC
2012,1,ADMINISTRAÇÃO,2067,"FACULDADE DE CIÊNCIAS EMPRESARIAIS",FACEMP,Privada,Faculdade,1,2928703,"SANTO ANTONIO DE JESUS",BA,64,55,"43,181819915771484","27,381818771362305","31,34363555908203","2,4235405921936035","1,4976582527160645","1,7291288375854492",69,46,"48,848697662353516","59,09090805053711","-1,683598518371582","2,089845657348633","89,09091186523438","3,8181822299957275","91,81818389892578","4,18181848526001","21,7391300201416","1,52173912525177","65,21739196777344","3,2608695030212402","91,3043441772461","4,565217018127441","2,4924890995025635",3
2012,1,ADMINISTRAÇÃO,2072,"FACULDADE DE DESENVOLVIMENTO SUSTENTÁVEL DE CRUZEIRO DO SUL",IEVAL,Privada,Faculdade,1,1200203,"CRUZEIRO DO SUL",AC,29,26,"31,576923370361328","23,380769729614258","25,438461303710938","0,46249669790267944","0,891884446144104","0,7845374941825867",16,7,"43,13642883300781","71,42857360839844","-2,119753837585449","2,007948875427246","87,5","3,6458334922790527",75,"2,5","13,043478012084961","0,9130434989929199","21,7391300201416","1,0869563817977905","82,60869598388672","4,130434989929199","1,8488880395889282",2
2012,1,ADMINISTRAÇÃO,2076,"FACULDADE REGIONAL DA BAHIA",FARB,Privada,Faculdade,1,2927408,SALVADOR,BA,38,36,"42,625","26,322221755981445","30,419445037841797","2,329446792602539","1,3372312784194946","1,5852851867675781",24,8,"54,092498779296875","62,5","-7,216848373413086","1,0508674383163452","85,1351318359375","3,389639377593994","76,31578826904297","2,6315789222717285","36,842105865478516","2,5789473056793213","94,7368392944336","4,736842155456543","94,7368392944336","4,736842155456543","2,2338204383850098",3
2012,1,ADMINISTRAÇÃO,2077,"FACULDADE ANGLO-AMERICANO",FAA,Privada,Faculdade,1,4108304,"FOZ DO IGUACU",PR,29,26,"47,94230651855469","31,19999885559082","35,38461685180664","3,22798752784729","2,075744867324829","2,3638055324554443",18,10,"50,7140007019043",80,"0,7479315400123596","2,5464141368865967",100,5,"98,07691955566406","4,807692050933838","30,434782028198242","2,13043475151062","78,26087188720703","3,91304349899292","69,56521606445313","3,4782607555389404","2,9734959602355957",4
2012,1,ADMINISTRAÇÃO,2079,"FACULDADE DE ITAITUBA",FAI,Privada,Faculdade,1,1503606,ITAITUBA,PA,19,14,"44,60714340209961","23,671428680419922","28,91428565979004","2,664397716522217","0,935891330242157","1,3680179119110107",93,55,"48,61750030517578","47,91666793823242","-6,520275592803955","1,181662917137146",40,0,"63,33333206176758","1,333333134651184","9,523809432983398","0,6666666865348816","23,809524536132813","1,1904761791229248","95,23809814453125","4,761904716491699","1,3336141109466553",2
2012,1,ADMINISTRAÇÃO,2084,"FACULDADE CENECISTA DE NOVA PETRÓPOLIS",FACENP,Privada,Faculdade,1,4313201,"NOVA PETROPOLIS",RS,46,46,"44,630435943603516","37,002174377441406","38,91956329345703","2,6683337688446045","2,9542157649993896","2,8827452659606934",24,10,"50,823001861572266",50,"4,401966571807861","3,232532262802124","94,44444274902344","4,398148059844971","93,33333587646484","4,333333492279053","5,882352828979492","0,4117647409439087","47,05882263183594","2,3529410362243652","29,41176414489746","1,470588207244873","2,7113258838653564",3
2012,1,ADMINISTRAÇÃO,2085,"INSTITUTO BAIANO DE ENSINO SUPERIOR",IBES,Privada,Faculdade,1,2927408,SALVADOR,BA,15,15,"42,20000076293945","33,7933349609375","35,90666580200195","2,2576286792755127","2,468385696411133","2,415696382522583",3,0,.,.,.,"2,415696382522583",100,5,"93,33333587646484","4,333333492279053","6,25","0,4375","68,75","3,4375","93,75","4,6875","2,7036330699920654",3
2012,1,ADMINISTRAÇÃO,2086,"INSTITUTO DE ENSINO SUPERIOR DE FOZ DO IGUAÇU",IESFI,Privada,Faculdade,1,4108304,"FOZ DO IGUACU",PR,19,18,"43,22222137451172","32,57222366333008","35,25","2,4303677082061768","2,2835047245025635","2,320220470428467",0,0,.,.,.,.,"91,66666412353516","4,097221851348877","88,88888549804688","3,8888885974884033",0,0,"52,6315803527832","2,6315789222717285",100,5,.,SC
2012,1,ADMINISTRAÇÃO,2098,"FACULDADE KURIOS",FAK,Privada,Faculdade,1,2307700,MARANGUAPE,CE,0,0,.,.,.,.,.,.,108,44,"48,45716094970703",50,.,.,.,0,.,0,"35,71428680419922","2,5","64,28571319580078","3,2142856121063232",100,5,.,"Unidade com cursos não reconhecidos até 22/11/2013"
2012,1,ADMINISTRAÇÃO,2102,"FACULDADE DE AURIFLAMA",FAU,Privada,Faculdade,1,3504206,AURIFLAMA,SP,47,47,"40,62765884399414","30,102127075195313","32,74468231201172","1,9919277429580688","1,9095230102539063","1,9301241636276245",70,16,"48,016719818115234","37,5","-0,3112218379974365","2,34753680229187","88,0434799194336","3,7047104835510254","82,22222137451172","3,222222089767456",0,0,"33,33333206176758","1,6666665077209473",100,5,"2,227182626724243",3
2012,1,ADMINISTRAÇÃO,2113,"FACULDADE DOM BOSCO DE PORTO ALEGRE",FDB,Privada,Faculdade,1,4314902,"PORTO ALEGRE",RS,61,57,"39,83333206176758","32,72806930541992","34,514034271240234","1,8576990365982056","2,307100534439087","2,1947500705718994",49,26,"55,279327392578125",68,"-4,261405944824219","1,6058108806610107","92,10526275634766","4,1447367668151855","89,47368621826172","3,947368621826172",24,"1,6799999475479126",100,5,64,"3,200000047683716","2,4748916625976563",3
2012,1,ADMINISTRAÇÃO,2117,"FACULDADE DE CIÊNCIA E TECNOLOGIA",FACITEC,Privada,Faculdade,1,4117909,PALOTINA,PR,39,35,"39,08571243286133","28,09428596496582","30,860000610351563","1,7313631772994995","1,6055283546447754","1,6369870901107788",28,20,"51,53937530517578",45,"-4,284174919128418","1,601535439491272","96,0526351928711","4,57236909866333","97,36842346191406","4,736842155456543",0,0,"41,17647171020508","2,058823585510254","41,17647171020508","2,058823585510254","1,894949197769165",2
2012,1,ADMINISTRAÇÃO,2122,"Faculdade Estácio de Sergipe - Estácio FASE",FASE,Privada,Faculdade,1,2800308,ARACAJU,SE,93,68,"39,29411697387695","27,125","30,18235206604004","1,7665802240371704","1,4587749242782593","1,5357263088226318",415,167,"47,58422088623047","56,25","-4,282680034637451","1,601816177368164","88,35616302490234","3,738584280014038","82,63888549804688","3,2638885974884033",12,"0,8400000333786011",64,"3,200000047683716",80,4,"2,0589663982391357",3
2012,1,ADMINISTRAÇÃO,2123,"FACULDADE MAX PLANCK",FMP,Privada,Faculdade,1,3520509,INDAIATUBA,SP,96,79,"42,08860778808594","33,43544387817383","35,61518859863281","2,238805055618286","2,4141995906829834","2,3703508377075195",139,41,"51,57524490356445","51,35135269165039","-0,7650792598724365","2,2623159885406494","92,40505981445313","4,177215099334717","87,97468566894531","3,797468662261963","18,421052932739258","1,2894737720489502","63,157894134521484","3,1578946113586426","73,68421173095703","3,6842105388641357","2,570560932159424",3
2012,1,ADMINISTRAÇÃO,2132,"FACULDADE BARÃO DO RIO BRANCO",FAB,Privada,Faculdade,1,1200401,"RIO BRANCO",AC,147,125,"40,51599884033203","27,283199310302734","30,607200622558594","1,9730589389801025","1,482726812362671","1,6053098440170288",113,74,"47,70037078857422","66,66666412353516","-1,1415679454803467","2,191622734069824","91,66666412353516","4,097221851348877","80,68181610107422","3,0681815147399902","28,571428298950195",2,"64,28571319580078","3,2142856121063232","64,28571319580078","3,2142856121063232","2,4076781272888184",3
2012,1,ADMINISTRAÇÃO,2135,"FACULDADE CATÓLICA RAINHA DO SERTÃO",FCRS,Privada,Faculdade,1,2311306,QUIXADA,CE,42,31,"41,5","27,99032211303711","31,380645751953125","2,1393394470214844","1,5897878408432007","1,7271757125854492",51,36,"47,81069564819336","58,82352828979492","-1,0723638534545898","2,2046172618865967","96,66666412353516","4,638888835906982",75,"2,5","8,333333015441895","0,5833333134651184","54,16666793823242","2,7083332538604736","54,16666793823242","2,7083334922790527","2,1462178230285645",3
2012,1,ADMINISTRAÇÃO,2137,"FACULDADE SÃO MARCOS",FASAMAR,Privada,Faculdade,2,1718204,"PORTO NACIONAL",TO,32,25,"28,84000015258789","19,327999114990234","21,711999893188477",0,"0,2782798409461975","0,20870988070964813",17,5,"44,5",80,"-7,171521186828613","1,0593785047531128","95,83333587646484","4,548611640930176",80,3,0,0,"61,53845977783203","3,07692289352417","92,30769348144531","4,615384578704834","1,5555933713912964",2
2012,1,ADMINISTRAÇÃO,2147,"FACULDADE METROPOLITANA DE MANAUS",FAMETRO,Privada,Faculdade,1,1302603,MANAUS,AM,319,260,"40,95000076293945","28,34576988220215","31,509231567382813","2,046398401260376","1,643604040145874","1,7443026304244995",500,258,"46,088069915771484","60,75949478149414","-0,05657768249511719","2,3953514099121094","96,42857360839844","4,613095760345459","94,3365707397461","4,433657169342041","31,81818199157715","2,2272727489471436","77,2727279663086","3,8636362552642822","77,2727279663086","3,8636362552642822","2,779376268386841",3
2012,1,ADMINISTRAÇÃO,2149,"FACULDADE MATO GROSSO DO SUL",FACSUL,Privada,Faculdade,1,5002704,"CAMPO GRANDE",MS,33,31,"46,75806427001953","36,73870849609375","39,25483703613281","3,02786922454834","2,9143261909484863","2,94271183013916",133,81,"50,097251892089844","57,69230651855469","2,542362689971924","2,883354425430298",100,5,100,5,0,0,"56,5217399597168","2,82608699798584","78,26087188720703","3,91304349899292","2,853151321411133",3
2012,1,ADMINISTRAÇÃO,2150,"FACULDADE DO PIAUÍ",FAPI,Privada,Faculdade,1,2211001,TERESINA,PI,10,10,"47,900001525878906","35,97999954223633","38,959999084472656","3,2208385467529297","2,799454689025879","2,9048006534576416",359,196,"46,991607666015625","54,74860382080078","4,321126937866211","3,217353105545044",95,"4,458333492279053",95,"4,5",0,0,"11,538461685180664","0,5769229531288147","65,38461303710938","3,269230604171753","2,667370319366455",3
2012,1,ADMINISTRAÇÃO,2168,"FACULDADE CAMPO GRANDE",FCG,Privada,Faculdade,1,5002704,"CAMPO GRANDE",MS,0,0,.,.,.,.,.,.,70,52,"49,06841278076172","52,08333206176758",.,.,.,0,.,0,0,0,"62,5","3,125",100,5,.,SC
2012,1,ADMINISTRAÇÃO,2171,"INSTITUTO BELO HORIZONTE DE ENSINO SUPERIOR",IBHES,Privada,Faculdade,1,3106200,"BELO HORIZONTE",MG,8,8,"47,4375",48,"47,875","3,1426830291748047","4,619327545166016","4,250166416168213",192,65,"49,08000183105469","37,09677505493164","11,483686447143555","4,562266826629639","93,75","4,322916507720947","62,5","1,2499998807907104","4,545454502105713","0,3181818425655365",50,"2,5","31,81818199157715","1,5909091234207153","3,2193408012390137",4
2012,1,ADMINISTRAÇÃO,2173,"FACULDADE GUAIANÁS",FAG,Privada,Faculdade,1,3550308,"SAO PAULO",SP,29,23,"34,69565200805664","24,586956024169922","27,12173843383789","0,9895124435424805","1,0745055675506592","1,0532572269439697",94,24,"46,58364486694336","61,904762268066406","-6,142865180969238","1,252529263496399","86,9565200805664","3,58695650100708","82,60869598388672","3,2608695030212402",0,0,"38,095237731933594","1,904761791229248","23,809524536132813","1,1904761791229248","1,3947664499282837",2
2012,1,ADMINISTRAÇÃO,2175,"FACULDADE METROPOLITANA DE BLUMENAU",FAMEBLU,Privada,Faculdade,2,4202404,BLUMENAU,SC,312,258,"40,75581359863281","28,07364273071289","31,25503921508789","2,0135838985443115","1,602402925491333","1,7051981687545776",500,93,"51,72706985473633","56,66666793823242",.,"1,7051981687545776","92,77566528320313","4,2173638343811035","86,39846801757813","3,6398468017578125","6,976744174957275","0,48837214708328247","72,09302520751953","3,6046512126922607","81,39534759521484","4,069767475128174","2,1759870052337646",3
2012,1,ADMINISTRAÇÃO,2177,"INSTITUTO PAULISTA DE ENSINO",FIPEN,Privada,Faculdade,1,3534401,OSASCO,SP,17,14,40,"32,52857208251953","34,414283752441406","1,8858633041381836","2,276895761489868","2,179137706756592",9,4,"44,11187744140625",25,"6,293446063995361","3,587695360183716","93,75","4,322916507720947","97,05882263183594","4,705882549285889","42,85714340209961",3,"71,42857360839844","3,5714285373687744","92,85713958740234","4,642857074737549","3,4347522258758545",4
2012,1,ADMINISTRAÇÃO,2183,"CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ",CUFSA,Privada,"Centro Universitário",1,3547809,"SANTO ANDRE",SP,409,330,"42,48181915283203","32,68484878540039","35,14666748046875","2,305251359939575","2,3005566596984863","2,3017303943634033",439,237,"51,00600051879883","65,21739196777344","0,09261399507522583","2,4233651161193848","73,72372436523438","2,1534035205841064","66,61631774902344","1,66163170337677","27,868852615356445","1,9508196115493774","78,68852233886719","3,9344260692596436","8,196721076965332","0,4098359942436218","2,2130939960479736",3
2012,1,ADMINISTRAÇÃO,2184,"FACULDADE CENECISTA NOSSA SENHORA DOS ANJOS",FACENSA,Privada,Faculdade,1,4309209,GRAVATAI,RS,121,119,"45,168067932128906","36,62268829345703","38,771427154541016","2,7591850757598877","2,8967602252960205","2,8623664379119873",184,60,"51,51708221435547","38,596492767333984","2,415053606033325","2,859449625015259","94,49152374267578","4,403248310089111","82,77310943603516","3,277310848236084","11,764705657958984","0,8235294222831726","64,70587921142578","3,2352938652038574","44,117645263671875","2,2058823108673096","2,6809401512145996",3
