Ano,Cód.IES,"Nome da IES","Sigla da IES","Org. Acadêmica","Categ. Administrativa","UF da IES","Nr. de Cursos com CPC no Triênio","alfa (Proporção de Graduandos)","Conceito médio da Graduação","beta (Proporção de Mestrandos - Equivalente)","Conceito Médio do Mestrado","gama (Proporção de Doutorandos - Equivalente)","Conceito Médio do doutorado","IGC (Contínuo)","IGC (faixa)",Observação
2016,510,"ESCOLA DE ENFERMAGEM WENCESLAU BRAZ",EEWB,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,813049863512237",0,0,0,0,"2,813049863512237",3,
2016,517,"FACULDADE DE EDUCAÇÃO SÃO LUÍS",FESL,Faculdade,"Privada sem fins lucrativos",SP,11,1,"2,91852490859989",0,0,0,0,"2,91852490859989",3,
2016,530,"FACULDADE DE MÚSICA DO ESPÍRITO SANTO",FAMES,Faculdade,"Pessoa Jurídica de Direito Público - Estadual",ES,1,1,"1,9005629938383637",0,0,0,0,"1,9005629938383637",2,
2016,533,"FACULDADES INTEGRADAS DE ITAPETININGA",FII,Faculdade,"Privada sem fins lucrativos",SP,7,1,"1,468204875330794",0,0,0,0,"1,468204875330794",2,
2016,534,"ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA",EBMSP,Faculdade,"Privada sem fins lucrativos",BA,6,"0,9118016362190247","3,1485629915821938","0,060577526688575745","4,184397163120567","0,027620840817689896","4,5","3,2486391019674525",4,
2016,535,"CENTRO UNIVERSITÁRIO DE MANDAGUARI - UNIMAN",FAFIMAN,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PR,10,1,"2,3378642485021035",0,0,0,0,"2,3378642485021035",3,
2016,544,"FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA",FACHI,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,6354792426763534",0,0,0,0,"2,6354792426763534",3,
2016,545,"FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA",FACCI,Faculdade,"Privada sem fins lucrativos",MG,7,1,"2,415051616298285",0,0,0,0,"2,415051616298285",3,
2016,554,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE BOA ESPERANÇA",FAFIBE,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,155931710916433",0,0,0,0,"2,155931710916433",3,
2016,602,"INSTITUTO TECNOLÓGICO DE AERONÁUTICA",ITA,Faculdade,"Pessoa Jurídica de Direito Público - Federal",SP,5,"0,20246194303035736","3,8035806250226063","0,5455134510993958","4,799382716049383","0,2520246207714081","4,704334365325078","4,573816236796544",5,
2016,606,"FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM",FDCI,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",ES,1,1,"1,7198215803012735",0,0,0,0,"1,7198215803012735",2,
2016,607,"FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM",FACCACI,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",ES,2,1,"2,1391265185614454",0,0,0,0,"2,1391265185614454",3,
2016,608,"ESCOLA SUPERIOR DE CRUZEIRO  PREFEITO HAMILTON VIEIRA MENDES",ESEFIC,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",SP,5,,0,0,0,0,0,,SC,
2016,614,"FACULDADE DE FILOSOFIA SANTA DOROTÉIA",FFSD,Faculdade,"Privada sem fins lucrativos",RJ,5,1,"2,438845969035593",0,0,0,0,"2,438845969035593",3,
2016,625,"FACULDADE CENECISTA DE CAPIVARI",FACECAP,Faculdade,"Privada sem fins lucrativos",SP,3,1,"2,6948897428417466",0,0,0,0,"2,6948897428417466",3,
2016,626,"FACULDADE CENECISTA DE OSÓRIO",FACOS,Faculdade,"Privada sem fins lucrativos",RS,16,1,"3,211219813443531",0,0,0,0,"3,211219813443531",4,
2016,627,"FACULDADE CENECISTA DE VARGINHA",FACECA,Faculdade,"Privada sem fins lucrativos",MG,5,1,"2,4279548842524616",0,0,0,0,"2,4279548842524616",3,
2016,631,"FACULDADE CNEC FARROUPILHA",,Faculdade,"Privada sem fins lucrativos",RS,3,1,"2,7496824482037145",0,0,0,0,"2,7496824482037145",3,
2016,633,"INSTITUTO MILITAR DE ENGENHARIA",IME,Faculdade,"Pessoa Jurídica de Direito Público - Federal",RJ,6,"0,3178677260875702","4,084595322190815","0,3968410789966583","4,279069767441861","0,28529122471809387","4,684426229508197","4,332897386784285",5,
2016,636,"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING",ESPM,Faculdade,"Privada sem fins lucrativos",SP,5,"0,9352657198905945","2,9530949528351274","0,040772948414087296","4,330708661417323","0,023961352184414864","4,5","3,046330322646903",4,
2016,637,"FACULDADE DE ENGENHARIA SÃO PAULO",FESP,Faculdade,"Privada sem fins lucrativos",SP,3,1,"2,3971914972351183",0,0,0,0,"2,3971914972351183",3,
2016,638,"FACULDADE DE DIREITO MILTON CAMPOS",FDMC,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",MG,1,"0,909382164478302","2,4300544027073965","0,09061785042285919","4,5",0,0,"2,617628459436946",3,
2016,640,"FACULDADES INTEGRADAS MARIA THEREZA",FAMATH,Faculdade,"Privada com fins lucrativos",RJ,5,1,"2,1425151460906333",0,0,0,0,"2,1425151460906333",3,
2016,647,"FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC",FELM,Faculdade,"Privada sem fins lucrativos",#N/D,1,1,"2,015563821049338",0,0,0,0,"2,015563821049338",3,
2016,648,"FACULDADES ASSOCIADAS DE UBERABA - FAZU",FAZU,Faculdade,"Privada sem fins lucrativos",MG,6,1,"2,8411303756854966",0,0,0,0,"2,8411303756854966",3,
2016,650,"FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE AVARÉ",IESA/FACCAA,Faculdade,"Privada com fins lucrativos",SP,2,1,"2,065163074349126",0,0,0,0,"2,065163074349126",3,
2016,651,"FACULDADE DE ADMINISTRAÇÃO DE GOVERNADOR VALADARES",FAGV,Faculdade,"Privada sem fins lucrativos",MG,1,1,"1,5396952409476585",0,0,0,0,"1,5396952409476585",2,
2016,652,"FACULDADE SANTA CECÍLIA",FASC,Faculdade,"Privada sem fins lucrativos",SP,2,1,"1,5934558775790755",0,0,0,0,"1,5934558775790755",2,
2016,657,"FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA",FAFOPST,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,5,1,"1,6843182453025745",0,0,0,0,"1,6843182453025745",2,
2016,661,"FACULDADE PIO DÉCIMO",FPD,Faculdade,"Privada com fins lucrativos",SE,8,1,"2,450608411140479",0,0,0,0,"2,450608411140479",3,
2016,662,"FACULDADES INTEGRADAS CORAÇÃO DE JESUS",FAINC,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",SP,1,1,"1,4040738374793047",0,0,0,0,"1,4040738374793047",2,
2016,667,"FACULDADES INTEGRADAS DE JACAREPAGUÁ",FIJ,Faculdade,"Privada sem fins lucrativos",RJ,1,1,"2,207237804154753",0,0,0,0,"2,207237804154753",3,
2016,672,"FACULDADE DE ENGENHARIA DE SOROCABA",FACENS,Faculdade,"Privada sem fins lucrativos",SP,5,1,"2,2989649900485905",0,0,0,0,"2,2989649900485905",3,
2016,674,"CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO",CESVASF,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,8,1,"1,8176858415375294",0,0,0,0,"1,8176858415375294",2,
2016,677,"FACULDADE DE REABILITAÇÃO DA ASCE",FRASCE,Faculdade,"Privada sem fins lucrativos",RJ,2,1,"2,776107592730987",0,0,0,0,"2,776107592730987",3,
2016,682,"FACULDADE DO NOROESTE DE MINAS",FINOM,Faculdade,"Privada com fins lucrativos",MG,10,1,"1,750044071647336",0,0,0,0,"1,750044071647336",2,
2016,685,"FACULDADE DO BELO JARDIM",FBJ,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,7,1,"1,719143170127163",0,0,0,0,"1,719143170127163",2,
2016,686,"FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO",FACAL,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,2,1,"1,2807192330117019",0,0,0,0,"1,2807192330117019",2,
2016,692,"FACULDADE DE CIÊNCIAS APLICADAS E SOCIAIS DE PETROLINA",FACAPE,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,8,1,"2,184421155577359",0,0,0,0,"2,184421155577359",3,
2016,701,"FACULDADE DE CIÊNCIAS DA ADMINISTRAÇÃO DE GARANHUNS",FAGA,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,1,1,"2,068282169372363",0,0,0,0,"2,068282169372363",3,
2016,702,"FACULDADE PROFESSOR DIRSON MACIEL DE BARROS",FPDMB,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,6,1,"2,3536981941414044",0,0,0,0,"2,3536981941414044",3,
2016,703,"FACULDADE DE FORMAÇÃO DE PROFESSORES DE ARARIPINA",FAFOPA,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,3,1,"1,4511539880195927",0,0,0,0,"1,4511539880195927",2,
2016,704,"FACULDADE DE CIÊNCIAS AGRÁRIAS DE ARARIPINA",FACIAGRA,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,2,1,"1,7239773932369573",0,0,0,0,"1,7239773932369573",2,
2016,705,"FACULDADE SÃO JOSÉ",FSJ,Faculdade,"Privada sem fins lucrativos",RJ,10,1,"3,0915013223337713",0,0,0,0,"3,0915013223337713",4,
2016,708,"INSTITUTO DE CIÊNCIAS SOCIAIS APLICADAS",UNEB,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",DF,2,,0,0,0,0,0,,SC,
2016,709,"INSTITUTO DE CIÊNCIAS EXATAS",UNEB,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",DF,2,1,"1,8468275853988687",0,0,0,0,"1,8468275853988687",2,
2016,710,"FACULDADE BÉTHENCOURT DA SILVA",FABES,Faculdade,"Privada sem fins lucrativos",RJ,2,1,"1,5541571242234493",0,0,0,0,"1,5541571242234493",2,
2016,716,"FACULDADES INTEGRADAS DE BOTUCATU",UNIFAC,Faculdade,"Privada sem fins lucrativos",SP,7,1,"2,826983636075666",0,0,0,0,"2,826983636075666",3,
2016,720,"FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS APLICADAS DO CABO DE SANTO AGOSTINHO",FACHUCA,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,1,1,"1,550168491332511",0,0,0,0,"1,550168491332511",2,
2016,721,"FACULDADE DE EDUCAÇÃO DE ASSIS",FAEDA,Faculdade,"Privada sem fins lucrativos",SP,1,1,"2,4342519097292072",0,0,0,0,"2,4342519097292072",3,
2016,722,"ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS",EEFA,Faculdade,"Privada sem fins lucrativos",SP,1,1,"2,355848744003888",0,0,0,0,"2,355848744003888",3,
2016,727,"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DO ALTO SÃO FRANCISCO",FASF,Faculdade,"Privada sem fins lucrativos",MG,4,1,"2,059961050989329",0,0,0,0,"2,059961050989329",3,
2016,728,"FACULDADE DE CIÊNCIAS HUMANAS DE CURVELO",FACIC,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,566281026812391",0,0,0,0,"2,566281026812391",3,
2016,734,"FACULDADES INTEGRADAS MARIA IMACULADA",FIMI,Faculdade,"Privada sem fins lucrativos",SP,4,1,"2,4910791745216017",0,0,0,0,"2,4910791745216017",3,
2016,736,"FACULDADE PITÁGORAS DE LINHARES",,Faculdade,"Privada com fins lucrativos",ES,14,1,"2,3086675851676794",0,0,0,0,"2,3086675851676794",3,
2016,744,"FACULDADE DE EDUCAÇÃO E CIÊNCIAS HUMANAS DE ANICUNS",FECHA,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",GO,4,1,"2,212752595765265",0,0,0,0,"2,212752595765265",3,
2016,745,"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE SÃO MANUEL",IMESSM,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",SP,4,1,"2,536222967981164",0,0,0,0,"2,536222967981164",3,
2016,749,"CENTRO DE ENSINO SUPERIOR DO VALE DO PARNAÍBA",CESVALE,Faculdade,"Privada sem fins lucrativos",PI,3,1,"1,8364931037966639",0,0,0,0,"1,8364931037966639",2,
2016,752,"FACULDADE DE PARÁ DE MINAS",FAPAM,Faculdade,"Privada sem fins lucrativos",MG,4,1,"2,5093335612709096",0,0,0,0,"2,5093335612709096",3,
2016,753,"FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL",FACHUSC,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,6,1,"1,454103260551792",0,0,0,0,"1,454103260551792",2,
2016,754,"CENTRO DE ENSINO SUPERIOR DE CATALÃO",CESUC,Faculdade,"Privada sem fins lucrativos",GO,2,1,"2,526587808247746",0,0,0,0,"2,526587808247746",3,
2016,755,"CENTRO DE ENSINO SUPERIOR DE JATAÍ",CESUT,Faculdade,"Privada com fins lucrativos",GO,2,1,"2,1623094707704658",0,0,0,0,"2,1623094707704658",3,
2016,757,"FACULDADES INTEGRADAS DO TAPAJÓS",ISES,Faculdade,"Privada com fins lucrativos",PA,11,1,"2,3807642218560647",0,0,0,0,"2,3807642218560647",3,
2016,759,"FACULDADE DE CIÊNCIAS MÉDICAS E PARAMÉDICAS FLUMINENSE",SEFLU,Faculdade,"Privada sem fins lucrativos",RJ,1,1,"1,703046569837132",0,0,0,0,"1,703046569837132",2,
2016,760,"FACULDADE DE CIÊNCIAS HUMANAS DE PERNAMBUCO",FCHPE,Faculdade,"Privada com fins lucrativos",PE,3,1,"2,3144193434520535",0,0,0,0,"2,3144193434520535",3,
2016,761,"FACULDADES SPEI",FACSPEI,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Associação de Utilidade Pública",PR,8,1,"2,334064575468589",0,0,0,0,"2,334064575468589",3,
2016,763,"INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO",IUESO,Faculdade,"Privada sem fins lucrativos",GO,10,1,"1,9718683763362401",0,0,0,0,"1,9718683763362401",3,
2016,764,"FACULDADE PINHEIRO GUIMARÃES",FAPG,Faculdade,"Privada sem fins lucrativos",RJ,1,1,"2,0226453240320055",0,0,0,0,"2,0226453240320055",3,
2016,769,"FACULDADES INTEGRADAS DE NAVIRAÍ",FINAV,Faculdade,"Privada sem fins lucrativos",MS,1,1,"2,163480349601071",0,0,0,0,"2,163480349601071",3,
2016,778,"FACULDADE DE TECNOLOGIA DE JACAREÍ",ETEP,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,6,1,"2,4797281310248813",0,0,0,0,"2,4797281310248813",3,
2016,779,"FACULDADE DE PONTA PORÃ",FAP,Faculdade,"Privada com fins lucrativos",MS,4,1,"2,5727578740554873",0,0,0,0,"2,5727578740554873",3,
2016,781,"FACULDADE ANHANGUERA DE RONDONÓPOLIS",FAR,Faculdade,"Privada com fins lucrativos",MT,7,1,"2,374119295898047",0,0,0,0,"2,374119295898047",3,
2016,785,"FACULDADE DE EDUCAÇÃO DE TANGARÁ DA SERRA",FACEDUTS,Faculdade,"Privada com fins lucrativos",MT,1,1,"2,2235294983885914",0,0,0,0,"2,2235294983885914",3,
2016,788,"FACULDADE DE RONDÔNIA",FARO,Faculdade,"Privada sem fins lucrativos",RO,7,1,"2,700806861652898",0,0,0,0,"2,700806861652898",3,
2016,790,"Faculdade Israelita de Ciências da Saúde Albert Einstein",FICSAE,Faculdade,"Privada sem fins lucrativos",SP,1,1,"3,8858085326560396",0,0,0,0,"3,8858085326560396",4,
2016,795,"FACULDADES INTEGRADAS DE DIAMANTINO",FID,Faculdade,"Privada sem fins lucrativos",MT,3,1,"2,0748936820387156",0,0,0,0,"2,0748936820387156",3,
2016,796,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO VALE DO SÃO LOURENÇO",EDUVALE,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",MT,3,1,"3,242395002715031",0,0,0,0,"3,242395002715031",4,
2016,797,"Faculdade AVEC de Vilhena",AVEC,Faculdade,"Privada sem fins lucrativos",RO,4,1,"2,212508267452279",0,0,0,0,"2,212508267452279",3,
2016,798,"FACULDADES INTEGRADAS DE ARACRUZ",FAACZ,Faculdade,"Privada sem fins lucrativos",ES,7,1,"2,48816183872406",0,0,0,0,"2,48816183872406",3,
2016,801,"FACULDADE MONTENEGRO",FAM,Faculdade,"Privada sem fins lucrativos",BA,3,1,"1,6568570711856765",0,0,0,0,"1,6568570711856765",2,
2016,803,"FACULDADE INTERAÇÃO AMERICANA",FIA,Faculdade,"Privada sem fins lucrativos",SP,8,1,"2,0476148661566134",0,0,0,0,"2,0476148661566134",3,
2016,809,"FACULDADE DE DIREITO E CIÊNCIAS SOCIAIS DO LESTE DE MINAS - FADILESTE",FADILESTE,Faculdade,"Privada sem fins lucrativos",MG,1,1,"2,0075750382533433",0,0,0,0,"2,0075750382533433",3,
2016,810,"CENTRO TÉCNICO-EDUCACIONAL SUPERIOR DO OESTE PARANAENSE",CTESOP,Faculdade,"Privada com fins lucrativos",PR,7,1,"2,6679488780403986",0,0,0,0,"2,6679488780403986",3,
2016,824,"FACULDADE DE FILOSOFIA E CIÊNCIAS HUMANAS DE GOIATUBA",FAFICH,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",GO,9,1,"2,097048561201642",0,0,0,0,"2,097048561201642",3,
2016,825,"FACULDADE PRESBITERIANA GAMMON",FAGAMMON,Faculdade,"Privada sem fins lucrativos",MG,4,1,"1,7359679432600816",0,0,0,0,"1,7359679432600816",2,
2016,828,"FACULDADE DE SÃO LOURENÇO",FASAMA,Faculdade,"Privada com fins lucrativos",MG,11,1,"2,578380586064934",0,0,0,0,"2,578380586064934",3,
2016,831,"FACULDADE DE CIÊNCIAS HUMANAS DO VALE DO RIO GRANDE",FCHVRG,Faculdade,"Privada com fins lucrativos",SP,1,1,"1,9349970764338522",0,0,0,0,"1,9349970764338522",2,
2016,832,"FACULDADE ARQUIDIOCESANA DE CURVELO",FAC,Faculdade,"Privada sem fins lucrativos",MG,2,1,"2,260815006771119",0,0,0,0,"2,260815006771119",3,
2016,833,"FACULDADES INTEGRADAS DE ARIQUEMES",FIAR,Faculdade,"Privada sem fins lucrativos",RO,7,1,"1,6697946055893906",0,0,0,0,"1,6697946055893906",2,
2016,839,"FACULDADE VITORIANA DE CIÊNCIAS CONTÁBEIS",FAVI,Faculdade,"Privada sem fins lucrativos",ES,1,1,"2,720624406056784",0,0,0,0,"2,720624406056784",3,
2016,840,"FACULDADE VITORIANA DE TECNOLOGIA",FAVI,Faculdade,"Privada sem fins lucrativos",ES,1,1,"2,2398999006935663",0,0,0,0,"2,2398999006935663",3,
2016,843,"FACULDADE DE CIÊNCIAS E TECNOLOGIA DE BIRIGUI",FATEB,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",SP,4,1,"2,0408024500185387",0,0,0,0,"2,0408024500185387",3,
2016,845,"FACULDADE DA FUNDAÇÃO EDUCACIONAL ARAÇATUBA",FAC-FEA,Faculdade,"Privada sem fins lucrativos",SP,3,1,"3,004190601047676",0,0,0,0,"3,004190601047676",4,
2016,846,"FACULDADE DE ADMINISTRAÇÃO DE TERESINA",FAT,Faculdade,"Privada sem fins lucrativos",PI,1,1,"2,1763452166940582",0,0,0,0,"2,1763452166940582",3,
2016,847,"FACULDADE PIAUIENSE DE PROCESSAMENTO DE DADOS",FPPD,Faculdade,"Privada sem fins lucrativos",PI,1,1,"1,7331272262981765",0,0,0,0,"1,7331272262981765",2,
2016,849,"FACULDADE JESUÍTA DE FILOSOFIA E TEOLOGIA",FAJE,Faculdade,"Privada sem fins lucrativos",MG,3,"0,3732534945011139","3,627661756437366","0,3393213450908661","4,488372093023256","0,28742516040802",5,"4,314163685371353",5,
2016,852,"FACULDADE DE INFORMÁTICA E ADMINISTRAÇÃO PAULISTA",FIAP,Faculdade,"Privada com fins lucrativos",SP,5,1,"3,461384802638306",0,0,0,0,"3,461384802638306",4,
2016,861,"CENTRO DE ENSINO SUPERIOR DO AMAPÁ",CEAP,Faculdade,"Privada com fins lucrativos",AP,6,1,"2,1948340692967547",0,0,0,0,"2,1948340692967547",3,
2016,862,"FACULDADE ESTÁCIO DE SÁ DE CAMPO GRANDE",FESCG,Faculdade,"Privada com fins lucrativos",MS,8,1,"2,50325323744984",0,0,0,0,"2,50325323744984",3,
2016,873,"FACULDADES UNIFICADAS DE FOZ DO IGUAÇU",UNIFOZ,Faculdade,"Privada com fins lucrativos",PR,2,1,"1,8001151808477602",0,0,0,0,"1,8001151808477602",2,
2016,874,"FACULDADE DE ESTUDOS SOCIAIS APLICADOS DE VIANA",FESAV,Faculdade,"Privada sem fins lucrativos",ES,1,1,"1,4179924130438477",0,0,0,0,"1,4179924130438477",2,
2016,877,"FACULDADE DE ECONOMIA E PROCESSAMENTO DE DADOS DE FOZ DO IGUAÇU",FEPI,Faculdade,"Privada sem fins lucrativos",PR,1,1,"2,5564853382570902",0,0,0,0,"2,5564853382570902",3,
2016,882,"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE BEBEDOURO VICTÓRIO CARDASSI",IMESB,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",SP,6,1,"2,0936620675908806",0,0,0,0,"2,0936620675908806",3,
2016,886,"FACULDADE DE HORTOLÂNDIA",FACH,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",SP,3,1,"1,8603861854315427",0,0,0,0,"1,8603861854315427",2,
2016,890,"ESCOLA DE GOVERNO PROFESSOR PAULO NEVES DE CARVALHO",EG,Faculdade,"Pessoa Jurídica de Direito Público - Estadual",MG,1,"0,7201735377311707","3,7737039542728987","0,27982646226882935",5,0,0,"4,116854038442968",5,
2016,891,"FACULDADE  PITÁGORAS",,Faculdade,"Privada com fins lucrativos",MG,6,1,"2,471300743572555",0,0,0,0,"2,471300743572555",3,
2016,898,"FACULDADE DE CIÊNCIAS ECONÔMICAS E ADMINISTRATIVAS SANTA RITA DE CÁSSIA",FACEAS,Faculdade,"Privada sem fins lucrativos",SP,9,1,"2,2246662359804277",0,0,0,0,"2,2246662359804277",3,
2016,900,"FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E DE TECNOLOGIA",FATEC,Faculdade,"Privada sem fins lucrativos",RO,4,1,"1,8506684121170767",0,0,0,0,"1,8506684121170767",2,
2016,906,"FACULDADE DE EDUCAÇÃO E CIÊNCIAS GERENCIAIS DE SUMARÉ",FECGS,Faculdade,"Privada sem fins lucrativos",SP,4,1,"2,109941553870978",0,0,0,0,"2,109941553870978",3,
2016,908,"FACULDADE ALAGOANA DE ADMINISTRAÇÃO",FAA,Faculdade,"Privada sem fins lucrativos",AL,1,1,"2,092611874010581",0,0,0,0,"2,092611874010581",3,
2016,909,"FACULDADE DE BELFORD ROXO",FABEL,Faculdade,"Privada sem fins lucrativos",RJ,2,1,"1,7985010016518168",0,0,0,0,"1,7985010016518168",2,
2016,910,"FACULDADE SANTA LÚCIA",FCACSL,Faculdade,"Privada sem fins lucrativos",SP,5,1,"2,562889038874774",0,0,0,0,"2,562889038874774",3,
2016,913,"FACULDADES INTEGRADAS DE PARANAÍBA - FIPAR",FIPAR,Faculdade,"Privada sem fins lucrativos",MS,7,1,"2,2827624951329875",0,0,0,0,"2,2827624951329875",3,
2016,915,"FACULDADE DE ADMINISTRAÇÃO DE FÁTIMA DO SUL",FAFS,Faculdade,"Privada sem fins lucrativos",MS,1,1,"2,101545442381127",0,0,0,0,"2,101545442381127",3,
2016,916,"FACULDADE ESTÁCIO DE TERESINA","ESTÁCIO TERESINA",Faculdade,"Privada com fins lucrativos",PI,9,1,"2,523274787370359",0,0,0,0,"2,523274787370359",3,
2016,918,"FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE CASCAVEL",FCSAC,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",PR,11,1,"2,7601031615366387",0,0,0,0,"2,7601031615366387",3,
2016,922,"FACULDADE REGES DE DRACENA",FCGD,Faculdade,"Privada sem fins lucrativos",SP,3,1,"3,304448227011649",0,0,0,0,"3,304448227011649",4,
2016,923,"FACULDADE DE ADMINISTRAÇÃO E CIÊNCIAS CONTÁBEIS DE SÃO ROQUE",FACCSR,Faculdade,"Privada sem fins lucrativos",SP,4,1,"3,000405236241844",0,0,0,0,"3,000405236241844",4,
2016,939,"FACULDADE CATÓLICA DE ANÁPOLIS","CATÓLICA DE ANÁPOLIS",Faculdade,"Privada sem fins lucrativos",GO,3,1,"2,318228505696213",0,0,0,0,"2,318228505696213",3,
2016,940,"Faculdades Magsul",FAMAG,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",MS,5,1,"2,662457876055429",0,0,0,0,"2,662457876055429",3,
2016,944,"ESCOLA SUPERIOR DE PROPAGANDA E MARKETING DO RIO DE JANEIRO",ESPM,Faculdade,"Privada sem fins lucrativos",RJ,5,"0,9888816475868225","2,960108140500538","0,01111837849020958",4,0,0,"2,971670128974176",4,
2016,945,"INSTITUTO DE CIÊNCIAS SOCIAIS E HUMANAS",INCISOH,Faculdade,"Privada sem fins lucrativos",MG,3,1,"2,519685091993515",0,0,0,0,"2,519685091993515",3,
2016,967,"FACULDADE DE TECNOLOGIA DE TAQUARITINGA",FATEC/TQ,Faculdade,"Pessoa Jurídica de Direito Público - Estadual",SP,2,1,"2,7349789493045087",0,0,0,0,"2,7349789493045087",3,
2016,973,"FACULDADE DE LUCÉLIA",,Faculdade,"Privada sem fins lucrativos",SP,1,1,"2,2514489381998715",0,0,0,0,"2,2514489381998715",3,
2016,976,"FACULDADES INTEGRADAS DE PONTA PORÃ",FIP,Faculdade,"Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação",MS,2,1,"2,6536773084441965",0,0,0,0,"2,6536773084441965",3,
2016,983,"FACULDADE PRUDENTE DE MORAES",FPM,Faculdade,"Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil",SP,3,1,"1,868584666934335",0,0,0,0,"1,868584666934335",2,
2016,985,"FACULDADE DE CIÊNCIAS E EDUCAÇÃO DE RUBIATABA",FACER,Faculdade,"Privada com fins lucrativos",GO,2,1,"2,7302558259446474",0,0,0,0,"2,7302558259446474",3,
2016,989,"ESCOLA SUPERIOR EM MEIO AMBIENTE",ESMA,Faculdade,"Privada sem fins lucrativos",MG,1,1,"1,5080893837406855",0,0,0,0,"1,5080893837406855",2,
2016,991,"FACULDADE SENAI-CETIQT",SENAI-CETIQT,Faculdade,"Privada sem fins lucrativos",RJ,4,1,"2,090350441198653",0,0,0,0,"2,090350441198653",3,
2016,994,"Faculdade de Duque de Caxias",FDC,Faculdade,"Privada sem fins lucrativos",RJ,4,1,"2,558574654249384",0,0,0,0,"2,558574654249384",3,
2016,1012,"FACULDADE DE FORMAÇÃO DE PROFESSORES DE AFOGADOS DA INGAZEIRA",FAFOPAI,Faculdade,"Pessoa Jurídica de Direito Público - Municipal",PE,4,1,"2,3942385772528505",0,0,0,0,"2,3942385772528505",3,
